author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
1157848416279396352,2020-01-15 23:00:50+00:00, ,1217582440513884161,en,29,3,11,27,Twitter Web App,"Are you gun rights already taken away with AI, 5G and Robotics?

https://t.co/K142hE3dn2

#gunrights 
#GOP 
#2ndAmendment 
#Constitution 
@realDonaldTrump 
@VP 
@SecretService 
@SecPompeo 
@EsperDoD 
@NRA 
@MariaBartiromo 
#IranProtests2020 
#China 
#Trump2020 
@ArmyChiefStaff"
43948487,2020-01-15 23:00:45+00:00, ,1217582419777347585,en,0,0,0,0,Hootsuite Inc.,"[Lego and Tencent]#Danish #toy giant the #Lego Group and #China ’s #Tencent Holdings will deepen collaboration to provide #Chinese #children with more creative and safe #digital play experiences over the next two years.
https://t.co/tdfIT1yu4l"
2573068338,2020-01-15 23:00:44+00:00, ,1217582418355462149,en,0,0,0,6,Buffer,"Why is a 22GB database containing 56 million US personal details sitting on the open internet using a Chinese IP address?

https://t.co/5Kodcfcixx

#CyberCrime #PersonalData #China #InformationTechnology #CyberSecurity #InfoSec #SecurityRisk #DataIntelligence #CloudComputing https://t.co/iOo4Aenfv0"
937962626222497793,2020-01-15 23:00:26+00:00, ,1217582339674472454,en,0,0,0,0,Devdiscourse News Desk,#US and #China tiptoe around holes in new #trade agreement https://t.co/7rnchBmL38
572556275,2020-01-15 23:00:22+00:00, ,1217582324751241216,en,0,0,0,0,Twitter for iPhone,“WASHINGTON (Reuters) - A bipartisan group of senators has proposed legislation that would impose sanctions on #Chinese officials involved in enforcing exit bans on U.S. officials in #China.” https://t.co/rJleGGqg6j
637233762,2020-01-15 23:00:00+00:00, ,1217582234305208320,en,0,0,0,0,Twitter for Advertisers.,"#5GVIDEOCASINO.COM
This a wonderful #domain for starting an #online #casino in 2020,  online gaming has been tipped as the “killer service” which will monetize 5G. 
And, you're lucky for I'm selling it for a #give-#away price.
#USA #UK #china
  https://t.co/9eP9gT2PRh https://t.co/WVihUAFcJl"
637233762,2020-01-15 23:00:00+00:00, ,1217582233839489024,en,0,0,0,0,Twitter for Advertisers.,"#5GVIDEOGAME.COM   #UK  #USA  #CHINA
-#Cloud #gaming could reach new heights
-New #portable #consoles could have it built-in
-#Mobile #gaming itself may grow
- improves #virtual #reality
-It could #replace traditional #broadband
-Unimaginable #speed
 https://t.co/BzoiGA2Eoq https://t.co/UZzZ8tAajt"
567289542,2020-01-15 23:00:00+00:00, ,1217582233227149312,en,5,0,0,3,TweetDeck,"#China must rethink its hardline stance towards Taiwan, as she warned the island was already independent and that any invasion would be very costly for #Beijing. https://t.co/xwgzsOu8Pg"
727923025174204416,2020-01-15 22:59:05+00:00, ,1217582001680764930,en,0,0,0,0,Tweet Suite,#p1 #progress #Peking #Taos One author encyclopedia site:Can corrupt #India beat #China https://t.co/Fjc0KKsRZq https://t.co/nYdQBrZNSt
1105069849,2020-01-15 22:58:36+00:00,10809d91ff547000,1217581881803317248,en,0,0,0,0,Twitter for iPhone,"Hey #Deplorables, you need to know that your #”newJesus” doesn’t know how to READ the #Constitution nor what happened at #PearlHarbor nor even that #China borders #India! #AStableGenius shows #Trump as erratic, ‘at times dangerously uninformed’ UNFIT‼️ https://t.co/BtM8cz2TvG"
2499407240,2020-01-15 22:58:09+00:00, ,1217581768217432064,en,0,0,0,0,Twitter Web App,Shopping for vinyl? #LPs and #45s at KAG Moody Sounds on #ebay https://t.co/CzONihTxyT #albums https://t.co/gBedNH2s0M #records https://t.co/zGug9FVKdp #loving #travel #theclarksisters #music #tunes #dj #radio #iowa #china #japan #lansing #cleveland #maryland #enid
15031724,2020-01-15 22:56:07+00:00, ,1217581254968795142,en,0,0,0,0,Twitter for Android,"""Trump signs 'Phase One' of #US-#China trade deal""  https://t.co/hJZsP3StCP"
743170402843693056,2020-01-15 22:55:37+00:00, ,1217581131136217091,en,1,0,0,0,Twitter Web Client,4 High-Quality Health Care Companies for 2020 - https://t.co/AVW6OH9iOW https://t.co/nHTDBIYSKv $BIIB $ILMN $MASI $NVO #china #health #healthcare #quality #trade
292691834,2020-01-15 22:55:06+00:00, ,1217580998969393152,en,2,0,0,1,Hootsuite Inc.,"The Chinese #yuan is the strongest its been in 5 months, right after the #US removed #China from its #currency manipulator list. 
@CNN reports https://t.co/OHAnkylSIx https://t.co/GiCzVdrfMP"
1059301144319512576,2020-01-15 22:53:49+00:00, ,1217580675496214528,en,1,0,0,1,Twitter for Mac,#Trump the Great Salesman succeeded in signing a historic #TradeDeal with #China which will bring great joy to global #stockmarkets #ASX
3387360963,2020-01-15 22:51:52+00:00, ,1217580187241648128,en,8,0,0,8,Twitter Web App,S&amp;P 500 &amp; Dow Close at Record Highs on US-China Trade Deal https://t.co/vHr4MsvSaA #China #Trump #tradedeal $SPY #SPX #DJI #stocks #StockMarket #investors #investing https://t.co/WNeC8MdWl1
4485804029,2020-01-15 22:49:51+00:00, ,1217579678313132034,en,3,0,3,1,Twitter for iPhone,I am so upset with this #impeachment revenge! @realDonaldTrump has done an excellent job!  #USMCA #Economy #China trade deal and so much more!! #Jealousy #Patriots unite!!
220022872,2020-01-15 22:49:24+00:00, ,1217579566199267329,en,0,0,0,0,Twitter Web App,"Some residential buildings in #China are very colorful thanks to all of the clothes hanging outside to dry. I usually avoid walking on the sidewalk under the clothes, all that dripping water makes me have nightmares. #shanghai #washingclothes #colorful #cityviews https://t.co/lsQ1y01U3K"
387774997,2020-01-15 22:49:15+00:00, ,1217579527754469376,en,4,0,0,0,Twitter Web App,Diary of a Radio Junkie: 1516 Days of Waking Up to the News #DemDebate #DemocraticDebate #Bernie #ElizabethWarren #Buttigieg #Steyer #Klobuchar #Biden #HumanRightsWatch #China #KennethRoth #HongKong #Giuliani #Yavonovitch #ParnasDocs #ImpeachmentTrial #Pelosi #Hyde #Painting https://t.co/fQMKWHwxfF
2391609504,2020-01-15 22:48:05+00:00, ,1217579232190255105,en,10,1,5,3,Twitter for iPhone,"1-#China phase 1 trade deal...
Trade officials from the Japan and the European Union met with Lighthizer this week to discuss ways to curb Chinese trade practices, including changes 2 the WTO’s rules on subsidies.
The phase-one pact was lauded by GOP lawmakers, including..."
210928673,2020-01-15 22:47:58+00:00, ,1217579202582667266,en,0,0,0,0,Twitter Web Client,There won't be a Phase 2 unless he's grading on a curve      :&lt;/        #Kudlow says U.S. will eye success of Phase 1 #China #Trade deal https://t.co/quDOZEoElE
1181472344,2020-01-15 22:47:46+00:00, ,1217579153802743808,en,1,0,0,1,BT Production Site,"#US, #China sign 'momentous' trade deal https://t.co/h6skCI3XM9 https://t.co/YVZlHQcIyZ"
1181472344,2020-01-15 22:47:08+00:00, ,1217578994666590208,en,0,0,0,0,BT Production Site,"#US: Dow, S&amp;P 500 edge to records after #US-#China trade deal signed https://t.co/1PKxwIYJ51 https://t.co/S3age9XI9M"
3079601515,2020-01-15 22:46:48+00:00, ,1217578910000398336,en,8,0,0,1,Twitter Web App,Aussie shares are set to open higher as the #US and #China signed a phase one trade deal and President Donald #Trump said he would remove all US tariffs on #Chinese imports if a phase two deal is agreed $RZI #fintech #ASX
1360413812,2020-01-15 22:46:31+00:00, ,1217578837719912448,en,0,0,0,0,Instagram,"THANK YOU @bet! 💋 
 Keep watching THE OVAL on BET. Tonight 9/8c 🎬 #theovalonbet #theoval #bet #betplus #Tylerperry #tylerperrystudios #markswinton #michellesneed247 #nancyhallsen #thehallsens #empire #China #acrimony… https://t.co/Ng4FNnKo8e"
1181472344,2020-01-15 22:46:18+00:00, ,1217578783797993472,en,0,0,0,0,BT Production Site,#Europe: Shares end flat with focus on #US-#China trade deal signing https://t.co/ScRDecdfTe https://t.co/uKynPoOr2M
1208352158287986694,2020-01-15 22:44:01+00:00, ,1217578210944143363,en,3,0,0,0,Twitter Web App,"Asian Market Headlines:

- President #Trump signs #TradeDeal with #China in phase 1
- #EIA sees unexpected #Crude Inventory drop seeing #oil shoot up above $58
- US House Officials hand over #impeachment articles

Full Report: https://t.co/pT5zr9HXAA"
937962626222497793,2020-01-15 22:43:11+00:00, ,1217577999819845635,en,1,0,0,0,Devdiscourse News Desk,#China's 'market condition' caveat on #US ag purchases adds to #tradedeal doubts https://t.co/YH3YJCE7OB
18796945,2020-01-15 22:42:45+00:00, ,1217577890755371009,en,0,0,0,0,Paper.li,The latest The World News ! https://t.co/7y0meOycIl #china #demdebate
21528029,2020-01-15 22:41:49+00:00, ,1217577655165444098,en,0,0,0,0,Paper.li,The latest The geophys Times! https://t.co/kHzYtJEXsI #demdebate #china
17500537,2020-01-15 22:38:34+00:00, ,1217576839755063301,en,0,0,0,0,Twitter for iPhone,It’s Been A Good Year So Far For (Most) Equity Markets #China https://t.co/5RvTXeJDW4
3189787423,2020-01-15 22:38:16+00:00, ,1217576764920086528,en,3,0,0,1,Twitter Web App,"#China #SriLanka vow to further promote cooperation, ties
2020/01/14
https://t.co/l8PDVNMwLc @GotabayaR @PresRajapaksa https://t.co/clPMjiijTq"
24004171,2020-01-15 22:38:08+00:00, ,1217576728517804032,en,0,0,0,0,Twitter for iPhone,#Democrats can’t stand the fact that #DonaldTrump got #China to accept a #tradedeal! And they thought it would never happen! #ChinaTradeDeal #GoodJob
92218788,2020-01-15 22:38:04+00:00, ,1217576711027642368,en,0,0,0,0,Paper.li,The latest Norway4TRUMP! https://t.co/y0hFfaB1uN Thanks to @Ginalolaknits @Germantownrunne @Donna_Maria2 #china #aag
20283282,2020-01-15 22:37:02+00:00, ,1217576452645957633,en,1,0,1,1,Buffer,"#China's #healthcare industry is set to grow to $2.3 trillion by 2030, presenting numerous business opportunities to the U.S. companies. Find out how companies can integrate their medical products and services into the Chinese market @ #ReachFurther https://t.co/y8UaSScHoe https://t.co/zllvkgeiKZ"
24943100,2020-01-15 22:37:02+00:00, ,1217576451307819009,en,0,0,0,0,dlvr.it,Chinese Aviation Industry https://t.co/MkB9TQp68g #chinadefence #china #military
2967090790,2020-01-15 22:36:44+00:00, ,1217576376510963712,en,0,0,0,0,Twitter for Android,"Love ya Quentin Tarantino. China is sooo backward. More alien than ever. Keep art art not policed. Nice try China. 

#china #Tarantino #sony #bruce #lee https://t.co/epAC72ZiJ0"
3189787423,2020-01-15 22:36:13+00:00, ,1217576248169205761,en,0,0,0,0,Twitter Web App,"#China #SriLanka agree to boost communication, coordination in regional, international affairs
2020/01/14
https://t.co/wUnS4xvJx8 @GotabayaR @PresRajapaksa @XHNews @PDChina @ChinaDaily https://t.co/EVzSDTgRBz"
136399657,2020-01-15 22:35:52+00:00, ,1217576160449581056,en,1,1,0,0,Twitter Web App,"ASIA OPEN: Free, Fair And Reciprocal
via @BethelLoh_TM 

#US #China #ASX #BushFires
https://t.co/01u2qpi2O1"
3059457425,2020-01-15 22:35:24+00:00, ,1217576039825756161,en,0,1,0,0,Global Analytica,"#Venezuela and #China have maintained diplomatic and commercial relations for 45 years, which were strengthened since the arrival of #HugoChavez to the Presidency  in 1999.  

https://t.co/7yHOBQVYBN"
229622400,2020-01-15 22:35:04+00:00, ,1217575958242381825,en,1,0,0,0,Postcron App,"Red is a strong color.
https://t.co/tNDnRCVLzi
#tickling #ticklingmen #ticklingboys #ticklingnude #ticklingarmpits #tickled #japan #jakarta #hongkong #china #asia https://t.co/fmPWYJ2QDh"
3064266184,2020-01-15 22:35:01+00:00, ,1217575946015866880,en,0,0,0,0,Buffer,#CES2020 Kickoff Highlights the Decoupling of U.S. and #China's #Tech — FORTUNE https://t.co/jcSuHlifZo #TechJunkieNews https://t.co/lBLv6CWSfr
236128762,2020-01-15 22:32:18+00:00, ,1217575263690772480,en,0,0,0,0,Paper.li,The latest Daily Southern Tama Times! https://t.co/BVPwmZYei4 Thanks to @kurur1BA @rshibasaki #update #china
18424276,2020-01-15 22:31:24+00:00, ,1217575035826622464,en,4,1,2,3,Twitter for iPhone,"Who are #SkyWarCriminals Deep State ushering in NWO the #GreenNewDeal aka #Agenda21? Or #China in a silent war? Is this a Russia/China operation? Would our own gov’t be a part of this? I pray  not. What about PGE, SOLAREN, SpaceX, NASA, ElonMusk, BillGates, Harvard, GeorgeSoros?"
60981874,2020-01-15 22:30:19+00:00, ,1217574760693018624,en,1,0,0,1,Buffer,"A court in #Shenzhen, #China, has ruled that an article generated by #ArtificialIntelligence is protected by copyright, representing a milestone for AI’s credentials as a creative force.

Chinese court rules #AI-written article is protected by #copyright https://t.co/yjWRj1PWX2 https://t.co/B1jwhegQBp"
296005306,2020-01-15 22:30:00+00:00, ,1217574683010310144,en,37,0,0,26,TweetDeck,"#Venezuela and #China have maintained diplomatic and commercial relations for 45 years, which were strengthened since the arrival of #HugoChavez to the Presidency  in 1999.  

https://t.co/KBLLThHmtF"
78113226,2020-01-15 22:30:00+00:00, ,1217574682108366848,en,2,1,1,0,TweetDeck,"The entire world knows #China is extremely short on protein with #ASF and I still believe this is a tremendous opportunity. Just make sure you manage your operation in a way that is commensurate with the level of risk you can withstand. @CompeerFinance

https://t.co/oORIccNKGw https://t.co/svZi9RgjAx"
196324920,2020-01-15 22:29:44+00:00, ,1217574615012323333,en,605,4,26,625,Twitter Web App,"Today’s #China Read: The growing global influence of the Chinese government and Communist Party—through censorship, content manipulation &amp; even partial control of some countries' information infrastructure. https://t.co/nzA8wCaRvg @freedomhouse"
1205726568280137729,2020-01-15 22:27:43+00:00, ,1217574107275022336,en,0,0,0,0,Twitter Web App,"#China  we are offering discounts on website design, get your business website done professionally in lower rates for a limited time
https://t.co/3iQLWFSlaK"
803648695660986369,2020-01-15 22:26:59+00:00, ,1217573923841363969,en,3,0,0,1,Twitter Web App,"📹 | After the #US and #China signed Phase 1 of a trade deal, President #Trump said the country's relationship with Beijing was ""best it's ever been""

https://t.co/4hzRVMtMII"
202528126,2020-01-15 22:25:09+00:00, ,1217573463587602432,en,0,0,0,0,twittbot.net,"Hu Ping Interview: On Freedom of Speech, China Change Interviews #6 https://t.co/WNsBojal5I #China #人权 #Hongkong"
29097819,2020-01-15 22:25:01+00:00, ,1217573429693616129,en,50,4,6,33,Buffer,"“Our Cyber Command is going to become an information warfare command.”

The @USArmy will be converting its cyber operations into an information warfare command in an effort to counter opponents such as #Russia and #China, a top US general said. https://t.co/vFaEEgvRev"
1182947209,2020-01-15 22:23:41+00:00, ,1217573093977268224,en,1,0,0,1,Facebook,"The ‘giant hole’ in #Trump’s new #China deal 
#USA 
Trump signed an agreement that helps calm relations but fails to address issues at the heart of the trade war. https://t.co/w3YMpOjYGx"
711683570314698753,2020-01-15 22:21:41+00:00, ,1217572588282621955,en,0,0,0,0,Twitter for iPhone,Ant Financial Announces Inaugural INCLUSION Fintech Conference to Take Place in #Shanghai #China #inclusiveworld  https://t.co/hjpSbzUWzJ
3071162052,2020-01-15 22:21:15+00:00, ,1217572478966468613,en,43,6,5,34,Buffer,"[Recap] Hong Kong security chief defends police tactics amid reports of electroshock weapons being introduced

https://t.co/RRpGtVHArg #HongKong #China #antiELABhk #antiELAB #HongKongProtest https://t.co/nuCp1rduma"
24387693,2020-01-15 22:20:19+00:00, ,1217572247126323205,en,0,0,1,0,Twitter Web App,"#Trump brags about ‘momentous’ deal with #China — but experts say it’s really just a ‘trade truce’
https://t.co/Zg8CweTJmm
#USA #ChinaTradeDeal #tradedeal #TradeWar #IdiotInChief #LiarInChief #economy @realDonaldTrump"
1132900173804331009,2020-01-15 22:17:19+00:00, ,1217571490310213632,en,1,0,1,0,Twitter Web App,"On today's Money Talk; The #US and #China have signed the Phase 1 trade deal in Washington. President Trump described it as a “momentous step that would be transformative"" for the US economy. Chinese leaders called it a ""win-win"" deal that would help foster better relations.
1/13"
3149729430,2020-01-15 22:16:59+00:00, ,1217571407388913665,en,0,0,0,0,Mirage News Posts,"U.S. #President Trump's Remarks in Luncheon with Vice #Premier Liu He of People's Republic of #China 
https://t.co/SBIHb2spgL
#Agreement #Currency #Future #Government #Import #Military #NorthKorea #Press #Property #Trade #UnitedStates #Visit #WhiteHouse #World https://t.co/jFmp8wX5Se"
15135567,2020-01-15 22:16:08+00:00, ,1217571193198235649,en,0,0,0,0,Twitter Web Client,"#USA, #China sign 'momentous' #TradeDeal, reports Heather Scott. https://t.co/mrQ8QTed1V"
1207129781147332608,2020-01-15 22:15:27+00:00, ,1217571019545661440,en,4,0,0,0,Twitter Web Client,"We must note that one of the important issues was left out in this deal: #Chinese subsidies
#Trump #TradeDeal #China
https://t.co/s17ocdPdTH"
4788342737,2020-01-15 22:15:19+00:00, ,1217570988809998338,en,0,0,0,0,Twitter Web App,China’s top trade war negotiator handed more control at home as Beijing expands reach of finance committee https://t.co/6rmxwpqy5o #China #TradeDeal
40318875,2020-01-15 22:15:18+00:00, ,1217570982698852353,en,0,0,0,0,SmarterQueue,"Chinese rail, roads and buses arrive in Colombia https://t.co/rhH851adDs #china #colombia #globaltrade"
1160779539892408321,2020-01-15 22:15:00+00:00, ,1217570907008487430,en,0,0,0,1,TweetDeck,"#JourneyHome A man broke down in tears at the train station in Yiwu, #China for missing his train back to Xi’an when his wife was in labor during the busy #SpringFestival travel season. Thankfully the railway police helped him get another ticket home. https://t.co/KfEmYZupME https://t.co/3QwHtVlnEn"
3149729430,2020-01-15 22:14:31+00:00, ,1217570787198152705,en,0,0,0,0,Mirage News Posts,"U.S. President Trump's Remarks at Signing of U.S.-#China Phase One Trade Agreement 
https://t.co/iv7mfrP6Nz
#Alaska #Beijing #Canada #Connecticut #Germany #Government #Iowa #Kansas #Mexico #NorthKorea #Russia #SaudiArabia #US #UnitedStates #Washington #WhiteHouse https://t.co/Hzb9gmJtaE"
406015005,2020-01-15 22:13:18+00:00, ,1217570478249758721,en,0,0,0,0,Twitter for Android,"""If it becomes clear that [KMT] can't win in the presidential election in four years' time, it could very well collapse,"" the business figure added. ""In Taiwan's political scene, the 'pro-China market' has already disappeared.""

https://t.co/Tvai0gj1CE #China #Taiwan"
38480298,2020-01-15 22:13:08+00:00, ,1217570437162467328,en,1,0,4,0,Hootsuite Inc.,"#TaalEruption2020 rattles #Philippines, human rights schools in #China, #US sanctions two #NorthKorea companies, and Chinese foreign minister tours #Africa.

Read more in this Asia Watch issue: https://t.co/dxjnv8r0cG
#APFCanada #AsiaWatch #AsiaWatch2020 https://t.co/Cv49tbLH9G"
360366169,2020-01-15 22:12:50+00:00, ,1217570361551679488,en,2,1,2,0,Twitter Web Client,This Is What A Bernie Sanders #China Deal SHOULD Look Like via @forbes https://t.co/6W3C6uCB0R
462111336,2020-01-15 22:12:26+00:00, ,1217570261827850240,en,0,0,0,0,twittbot.net,"https://t.co/gq911u1J42 If you dont know where you are going, you will end up someplace else. #China"
